--- Genetic Algorithm Summary (Recovered) ---
Date: 2026-01-12 15:44:58
Total structures: 421

All Successful Structures (sorted by energy):
====================================================================================================================================================================================
Num Atoms    Int. Symbol     Crystal System     Energy (eV/atom)     Iter  Gen   Sample   GA Parameters                                                                   
====================================================================================================================================================================================
176          P1              triclinic          -5.745272               4     1     73       D1:0.98, R21:1.14, Cell:(0.02,-0.02,0.09), SC:[1, 4, 1]                         
88           P1              triclinic          -5.743974               3     2     46       D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.07), SC:[2, 1, 1]                         
176          P1              triclinic          -5.737530               4     2     10       D1:5.16, R21:1.24, Cell:(0.44,0.09,-0.16), SC:[1, 4, 1]                         
88           P1              triclinic          -5.732642               2     1     57       D1:9.57, R21:-1.45, Cell:(0.47,0.26,0.18), SC:[2, 1, 1]                         
88           P1              triclinic          -5.730091               3     1     78       D1:7.38, R21:1.31, Cell:(-0.02,-0.15,0.06), SC:[2, 1, 1]                        
88           P1              triclinic          -5.729873               3     2     33       D1:1.44, R21:-0.16, Cell:(0.38,0.13,0.21), SC:[2, 1, 1]                         
44           P1              triclinic          -5.728846               3     3     29       D1:5.98, R21:-0.01, Cell:(0.38,0.28,0.07), SC:[1, 1, 1]                         
88           P1              triclinic          -5.726832               4     2     49       D1:9.46, R21:0.26, Cell:(0.43,-0.32,0.11), SC:[1, 1, 2]                         
44           P1              triclinic          -5.712805               2     1     32       D1:2.50, R21:-0.35, Cell:(0.38,-0.48,0.32), SC:[1, 1, 1]                        
88           P1              triclinic          -5.711902               4     1     32       D1:0.76, R21:-0.37, Cell:(0.27,0.03,0.03), SC:[1, 1, 2]                         
44           P1              triclinic          -5.710427               4     2     40       D1:7.28, R21:1.24, Cell:(0.44,0.09,0.30), SC:[1, 1, 1]                          
88           P1              triclinic          -5.709667               2     1     95       D1:7.40, R21:0.39, Cell:(-0.41,0.04,0.45), SC:[1, 1, 2]                         
88           P1              triclinic          -5.708893               3     1     71       D1:0.20, R21:-0.84, Cell:(0.38,-0.01,0.48), SC:[1, 1, 2]                        
88           P1              triclinic          -5.702711               3     2     5        D1:5.27, R21:-0.61, Cell:(0.09,0.31,-0.11), SC:[1, 1, 2]                        
88           P1              triclinic          -5.700470               2     1     86       D1:4.59, R21:-1.04, Cell:(0.37,-0.29,0.33), SC:[1, 1, 2]                        
352          P1              triclinic          -5.699465               3     2     21       D1:1.74, R21:0.97, Cell:(0.26,0.16,-0.16), SC:[2, 2, 2]                         
176          P1              triclinic          -5.695855               3     1     77       D1:8.60, R21:-0.99, Cell:(-0.04,0.04,0.35), SC:[2, 1, 2]                        
176          P1              triclinic          -5.695063               3     3     42       D1:5.30, R21:1.10, Cell:(0.38,0.28,0.08), SC:[2, 1, 2]                          
176          P2_1            monoclinic         -5.691729               2     2     28       D1:0.25, R21:-0.25, Cell:(-0.07,0.42,0.00), SC:[2, 1, 2]                        
352          P1              triclinic          -5.673577               1     2     30       D1:4.00, R21:0.25, Cell:(0.07,0.07,0.07), SC:[1, 4, 1]                          
176          P1              triclinic          -5.666195               2     1     93       D1:1.36, R21:-0.67, Cell:(0.05,0.45,-0.05), SC:[2, 2, 1]                        
352          P1              triclinic          -5.665411               1     2     44       D1:4.00, R21:1.25, Cell:(-0.34,0.21,0.47), SC:[1, 4, 1]                         
176          P1              triclinic          -5.663059               1     2     37       D1:4.00, R21:-0.25, Cell:(-0.35,0.34,-0.07), SC:[2, 1, 1]                       
88           P1              triclinic          -5.660453               2     1     66       D1:6.33, R21:-0.85, Cell:(0.44,-0.14,0.48), SC:[1, 1, 2]                        
44           P1              triclinic          -5.647191               3     1     72       D1:7.61, R21:-1.38, Cell:(-0.12,0.21,-0.13), SC:[1, 1, 1]                       
176          P1              triclinic          -5.646432               4     1     74       D1:8.39, R21:0.86, Cell:(0.24,-0.29,0.06), SC:[2, 2, 1]                         
88           P1              triclinic          -5.609349               3     1     51       D1:7.82, R21:0.97, Cell:(0.28,-0.36,0.19), SC:[2, 1, 1]                         
176          P1              triclinic          -5.608558               1     3     49       D1:8.30, R21:1.03, Cell:(0.30,-0.47,0.41), SC:[2, 1, 1]                         
176          P1              triclinic          -5.606434               3     1     35       D1:6.13, R21:0.91, Cell:(-0.15,0.17,0.02), SC:[2, 1, 2]                         
176          P1              triclinic          -5.595725               4     1     98       D1:4.91, R21:1.06, Cell:(0.02,-0.50,0.39), SC:[2, 2, 1]                         
88           P1              triclinic          -5.567574               4     1     92       D1:9.84, R21:1.27, Cell:(-0.05,0.38,0.05), SC:[1, 1, 2]                         
44           P1              triclinic          -5.542084               4     1     40       D1:6.86, R21:-0.77, Cell:(0.46,0.41,0.19), SC:[1, 1, 1]                         
88           P1              triclinic          -5.539935               4     1     38       D1:1.73, R21:0.33, Cell:(-0.31,0.25,0.30), SC:[2, 1, 1]                         
88           P1              triclinic          -5.509500               3     1     93       D1:8.70, R21:0.33, Cell:(0.32,-0.22,-0.04), SC:[1, 1, 2]                        
88           P1              triclinic          -5.508393               3     1     97       D1:7.87, R21:0.18, Cell:(-0.34,0.40,0.28), SC:[2, 1, 1]                         
44           P1              triclinic          -5.470195               3     1     83       D1:1.51, R21:-1.46, Cell:(0.18,0.09,0.48), SC:[1, 1, 1]                         
88           P1              triclinic          -5.444590               4     2     7        D1:5.90, R21:0.27, Cell:(0.42,0.11,0.46), SC:[1, 1, 2]                          
352          P1              triclinic          -5.430278               4     1     100      D1:8.04, R21:1.27, Cell:(0.50,-0.01,0.48), SC:[2, 2, 2]                         
176          P1              triclinic          -5.424835               4     2     8        D1:2.02, R21:-1.10, Cell:(-0.11,0.11,0.46), SC:[1, 4, 1]                        
====================================================================================================================================================================================
