      Step     Time          Energy          fmax
BFGS:   87 11:54:57     -113.319855        0.002674
BFGS:   88 11:54:57     -113.319855        0.002914
BFGS:   89 11:54:57     -113.319855        0.002951
BFGS:   90 11:54:57     -113.319862        0.002759
BFGS:   91 11:54:57     -113.319855        0.002796
BFGS:   92 11:54:57     -113.319870        0.002914
BFGS:   93 11:54:58     -113.319870        0.002420
BFGS:   94 11:54:58     -113.319878        0.002582
BFGS:   95 11:54:58     -113.319878        0.002520
BFGS:   96 11:54:58     -113.319885        0.002119
BFGS:   97 11:54:58     -113.319893        0.002470
BFGS:   98 11:54:58     -113.319901        0.002862
BFGS:   99 11:54:58     -113.319885        0.002252
BFGS:  100 11:54:58     -113.319901        0.002165
BFGS:  101 11:54:58     -113.319901        0.002271
BFGS:  102 11:54:59     -113.319893        0.002577
BFGS:  103 11:54:59     -113.319908        0.002407
BFGS:  104 11:54:59     -113.319893        0.002329
BFGS:  105 11:54:59     -113.319908        0.002113
BFGS:  106 11:54:59     -113.319908        0.001711
BFGS:  107 11:54:59     -113.319908        0.001186
BFGS:  108 11:54:59     -113.319901        0.001575
BFGS:  109 11:54:59     -113.319916        0.001753
BFGS:  110 11:54:59     -113.319916        0.001727
BFGS:  111 11:55:00     -113.319916        0.001436
BFGS:  112 11:55:00     -113.319908        0.001230
BFGS:  113 11:55:00     -113.319908        0.000972
